P,a,p,e,r,I,D,",",0,",",1,",",2,",",3,",",4,",",5,",",6,",",7,",",8,",",9,",",1,0,",",1,1,",",1,2,",",1,3,",",1,4,",",1,5,",",1,6,",",1,7,",",1,8,",",1,9,",",2,0,",",2,1,",",2,2,",",2,3,",",2,4,",",2,5,",",2,6,",",2,7,",",2,8,",",2,9,",",3,0,",",3,1,",",3,2,",",3,3,",",3,4,",",3,5,",",3,6,",",3,7,",",3,8,",",3,9,",",4,0,",",4,1,",",4,2,",",4,3,",",4,4,",",4,5,",",4,6,",",4,7,",",4,8,",",4,9,",",5,0,",",5,1,",",5,2,",",5,3,",",5,4,",",5,5,",",5,6,",",5,7,",",5,8,",",5,9,",",6,0,",",6,1,",",6,2,",",6,3,",",6,4,",",6,5,",",6,6,",",6,7,",",6,8,",",6,9,",",7,0,",",7,1,",",7,2,",",7,3,",",7,4,",",7,5,",",7,6,",",7,7,",",7,8,",",7,9,",",8,0,",",8,1,",",8,2,",",8,3,",",8,4,",",8,5,",",8,6,",",8,7,",",8,8,",",8,9,",",9,0,",",9,1,",",9,2,",",9,3,",",9,4,",",9,5,",",9,6,",",9,7,",",9,8,",",9,9,",",1,0,0,",",1,0,1,",",1,0,2,",",1,0,3,",",1,0,4,",",1,0,5,",",1,0,6,",",1,0,7,",",1,0,8,",",1,0,9,",",1,1,0,",",1,1,1,",",1,1,2,",",1,1,3,",",1,1,4,",",1,1,5,",",1,1,6,",",1,1,7,",",1,1,8,",",1,1,9,",",1,2,0,",",1,2,1,",",1,2,2,",",1,2,3,",",1,2,4,",",1,2,5,",",1,2,6,",",1,2,7,",",1,2,8,",",1,2,9,",",1,3,0,",",1,3,1,",",1,3,2,",",1,3,3,",",1,3,4,",",1,3,5,",",1,3,6,",",1,3,7,",",1,3,8,",",1,3,9,",",1,4,0,",",1,4,1,",",1,4,2,",",1,4,3,",",1,4,4,",",1,4,5,",",1,4,6,",",1,4,7,",",1,4,8,",",1,4,9,",",1,5,0,",",1,5,1,",",1,5,2,",",1,5,3,",",1,5,4,",",1,5,5,",",1,5,6,",",1,5,7,",",1,5,8,",",1,5,9,",",1,6,0,",",1,6,1,",",1,6,2,",",1,6,3,",",1,6,4,",",1,6,5,",",1,6,6,",",1,6,7,",",1,6,8,",",1,6,9,",",1,7,0,",",1,7,1,",",1,7,2,",",1,7,3,",",1,7,4,",",1,7,5,",",1,7,6,",",1,7,7,",",1,7,8,",",1,7,9,",",1,8,0,",",1,8,1,",",1,8,2,",",1,8,3,",",1,8,4,",",1,8,5,",",1,8,6,",",1,8,7,",",1,8,8,",",1,8,9,",",1,9,0,",",1,9,1,",",1,9,2,",",1,9,3,",",1,9,4,",",1,9,5,",",1,9,6,",",1,9,7,",",1,9,8,",",1,9,9,",",2,0,0,",",2,0,1,",",2,0,2,",",2,0,3,",",2,0,4,",",2,0,5,",",2,0,6,",",2,0,7,",",2,0,8,",",2,0,9,",",2,1,0,",",2,1,1,",",2,1,2,",",2,1,3,",",2,1,4,",",2,1,5,",",2,1,6,",",2,1,7,",",2,1,8,",",2,1,9,",",2,2,0,",",2,2,1,",",2,2,2,",",2,2,3,",",2,2,4,",",2,2,5,",",2,2,6,",",2,2,7,",",2,2,8,",",2,2,9,",",2,3,0,",",2,3,1,",",2,3,2,",",2,3,3,",",2,3,4,",",2,3,5,",",2,3,6,",",2,3,7,",",2,3,8,",",2,3,9,",",2,4,0,",",2,4,1,",",2,4,2,",",2,4,3,",",2,4,4,",",2,4,5,",",2,4,6,",",2,4,7,",",2,4,8,",",2,4,9,",",2,5,0,",",2,5,1,",",2,5,2,",",2,5,3,",",2,5,4,",",2,5,5,",",2,5,6,",",2,5,7,",",2,5,8,",",2,5,9,",",2,6,0,",",2,6,1,",",2,6,2,",",2,6,3,",",2,6,4,",",2,6,5,",",2,6,6,",",2,6,7,",",2,6,8,",",2,6,9,",",2,7,0,",",2,7,1,",",2,7,2,",",2,7,3,",",2,7,4,",",2,7,5,",",2,7,6,",",2,7,7,",",2,7,8,",",2,7,9,",",2,8,0,",",2,8,1,",",2,8,2,",",2,8,3,",",2,8,4,",",2,8,5,",",2,8,6,",",2,8,7,",",2,8,8,",",2,8,9,",",2,9,0,",",2,9,1,",",2,9,2,",",2,9,3,",",2,9,4,",",2,9,5,",",2,9,6,",",2,9,7,",",2,9,8,",",2,9,9,",",3,0,0,",",3,0,1,",",3,0,2,",",3,0,3,",",3,0,4,",",3,0,5,",",3,0,6,",",3,0,7,",",3,0,8,",",3,0,9,",",3,1,0,",",3,1,1,",",3,1,2,",",3,1,3,",",3,1,4,",",3,1,5,",",3,1,6,",",3,1,7,",",3,1,8,",",3,1,9,",",3,2,0,",",3,2,1,",",3,2,2,",",3,2,3,",",3,2,4,",",3,2,5,",",3,2,6,",",3,2,7,",",3,2,8,",",3,2,9,",",3,3,0,",",3,3,1,",",3,3,2,",",3,3,3,",",3,3,4,",",3,3,5,",",3,3,6,",",3,3,7,",",3,3,8,",",3,3,9,",",3,4,0,",",3,4,1,",",3,4,2,",",3,4,3,",",3,4,4,",",3,4,5,",",3,4,6,",",3,4,7,",",3,4,8,",",3,4,9,",",3,5,0,",",3,5,1,",",3,5,2,",",3,5,3,",",3,5,4,",",3,5,5,",",3,5,6,",",3,5,7,",",3,5,8,",",3,5,9,",",3,6,0,",",3,6,1,",",3,6,2,",",3,6,3,",",3,6,4,",",3,6,5,",",3,6,6,",",3,6,7,",",3,6,8,",",3,6,9,",",3,7,0,",",3,7,1,",",3,7,2,",",3,7,3,",",3,7,4,",",3,7,5,",",3,7,6,",",3,7,7,",",3,7,8,",",3,7,9,",",3,8,0,",",3,8,1,",",3,8,2,",",3,8,3,",",3,8,4,",",3,8,5,",",3,8,6,",",3,8,7,",",3,8,8,",",3,8,9,",",3,9,0,",",3,9,1,",",3,9,2,",",3,9,3,",",3,9,4,",",3,9,5,",",3,9,6,",",3,9,7,",",3,9,8,",",3,9,9,",",4,0,0,",",4,0,1,",",4,0,2,",",4,0,3,",",4,0,4,",",4,0,5,",",4,0,6,",",4,0,7,",",4,0,8,",",4,0,9,",",4,1,0,",",4,1,1,",",4,1,2,",",4,1,3,",",4,1,4,",",4,1,5,",",4,1,6,",",4,1,7,",",4,1,8,",",4,1,9,",",4,2,0,",",4,2,1,",",4,2,2,",",4,2,3,",",4,2,4,",",4,2,5,",",4,2,6,",",4,2,7,",",4,2,8,",",4,2,9,",",4,3,0,",",4,3,1,",",4,3,2,",",4,3,3,",",4,3,4,",",4,3,5,",",4,3,6,",",4,3,7,",",4,3,8,",",4,3,9,",",4,4,0,",",4,4,1,",",4,4,2,",",4,4,3,",",4,4,4,",",4,4,5,",",4,4,6,",",4,4,7,",",4,4,8,",",4,4,9,",",4,5,0,",",4,5,1,",",4,5,2,",",4,5,3,",",4,5,4,",",4,5,5,",",4,5,6,",",4,5,7,",",4,5,8,",",4,5,9,",",4,6,0,",",4,6,1,",",4,6,2,",",4,6,3,",",4,6,4,",",4,6,5,",",4,6,6,",",4,6,7,",",4,6,8,",",4,6,9,",",4,7,0,",",4,7,1,",",4,7,2,",",4,7,3,",",4,7,4,",",4,7,5,",",4,7,6,",",4,7,7,",",4,7,8,",",4,7,9,",",4,8,0,",",4,8,1,",",4,8,2,",",4,8,3,",",4,8,4,",",4,8,5,",",4,8,6,",",4,8,7,",",4,8,8,",",4,8,9,",",4,9,0,",",4,9,1,",",4,9,2,",",4,9,3,",",4,9,4,",",4,9,5,",",4,9,6,",",4,9,7,",",4,9,8,",",4,9,9,",",5,0,0,",",5,0,1,",",5,0,2,",",5,0,3,",",5,0,4,",",5,0,5,",",5,0,6,",",5,0,7,",",5,0,8,",",5,0,9,",",5,1,0,",",5,1,1,",",5,1,2,",",5,1,3,",",5,1,4,",",5,1,5,",",5,1,6,",",5,1,7,",",5,1,8,",",5,1,9,",",5,2,0,",",5,2,1,",",5,2,2,",",5,2,3,",",5,2,4,",",5,2,5,",",5,2,6,",",5,2,7,",",5,2,8,",",5,2,9,",",5,3,0,",",5,3,1,",",5,3,2,",",5,3,3,",",5,3,4,",",5,3,5,",",5,3,6,",",5,3,7,",",5,3,8,",",5,3,9,",",5,4,0,",",5,4,1,",",5,4,2,",",5,4,3,",",5,4,4,",",5,4,5,",",5,4,6,",",5,4,7,",",5,4,8,",",5,4,9,",",5,5,0,",",5,5,1,",",5,5,2,",",5,5,3,",",5,5,4,",",5,5,5,",",5,5,6,",",5,5,7,",",5,5,8,",",5,5,9,",",5,6,0,",",5,6,1,",",5,6,2,",",5,6,3,",",5,6,4,",",5,6,5,",",5,6,6,",",5,6,7,",",5,6,8,",",5,6,9,",",5,7,0,",",5,7,1,",",5,7,2,",",5,7,3,",",5,7,4,",",5,7,5,",",5,7,6,",",5,7,7,",",5,7,8,",",5,7,9,",",5,8,0,",",5,8,1,",",5,8,2,",",5,8,3,",",5,8,4,",",5,8,5,",",5,8,6,",",5,8,7,",",5,8,8,",",5,8,9,",",5,9,0,",",5,9,1,",",5,9,2,",",5,9,3,",",5,9,4,",",5,9,5,",",5,9,6,",",5,9,7,",",5,9,8,",",5,9,9,",",6,0,0,",",6,0,1,",",6,0,2,",",6,0,3,",",6,0,4,",",6,0,5,",",6,0,6,",",6,0,7,",",6,0,8,",",6,0,9,",",6,1,0,",",6,1,1,",",6,1,2,",",6,1,3,",",6,1,4,",",6,1,5,",",6,1,6,",",6,1,7,",",6,1,8,",",6,1,9,",",6,2,0,",",6,2,1,",",6,2,2,",",6,2,3,",",6,2,4,",",6,2,5,",",6,2,6,",",6,2,7,",",6,2,8,",",6,2,9,",",6,3,0,",",6,3,1,",",6,3,2,",",6,3,3,",",6,3,4,",",6,3,5,",",6,3,6,",",6,3,7,",",6,3,8,",",6,3,9,",",6,4,0,",",6,4,1,",",6,4,2,",",6,4,3,",",6,4,4,",",6,4,5,",",6,4,6,",",6,4,7,",",6,4,8,",",6,4,9,",",6,5,0,",",6,5,1,",",6,5,2,",",6,5,3,",",6,5,4,",",6,5,5,",",6,5,6,",",6,5,7,",",6,5,8,",",6,5,9,",",6,6,0,",",6,6,1,",",6,6,2,",",6,6,3,",",6,6,4,",",6,6,5,",",6,6,6,",",6,6,7,",",6,6,8,",",6,6,9,",",6,7,0,",",6,7,1,",",6,7,2,",",6,7,3,",",6,7,4,",",6,7,5,",",6,7,6,",",6,7,7,",",6,7,8,",",6,7,9,",",6,8,0,",",6,8,1,",",6,8,2,",",6,8,3,",",6,8,4,",",6,8,5,",",6,8,6,",",6,8,7,",",6,8,8,",",6,8,9,",",6,9,0,",",6,9,1,",",6,9,2,",",6,9,3,",",6,9,4,",",6,9,5,",",6,9,6,",",6,9,7,",",6,9,8,",",6,9,9,",",7,0,0,",",7,0,1,",",7,0,2,",",7,0,3,",",7,0,4,",",7,0,5,",",7,0,6,",",7,0,7,",",7,0,8,",",7,0,9,",",7,1,0,",",7,1,1,",",7,1,2,",",7,1,3,",",7,1,4,",",7,1,5,",",7,1,6,",",7,1,7,",",7,1,8,",",7,1,9,",",7,2,0,",",7,2,1,",",7,2,2,",",7,2,3,",",7,2,4,",",7,2,5,",",7,2,6,",",7,2,7,",",7,2,8,",",7,2,9,",",7,3,0,",",7,3,1,",",7,3,2,",",7,3,3,",",7,3,4,",",7,3,5,",",7,3,6,",",7,3,7,",",7,3,8,",",7,3,9,",",7,4,0,",",7,4,1,",",7,4,2,",",7,4,3,",",7,4,4,",",7,4,5,",",7,4,6,",",7,4,7,",",7,4,8,",",7,4,9,",",7,5,0,",",7,5,1,",",7,5,2,",",7,5,3,",",7,5,4,",",7,5,5,",",7,5,6,",",7,5,7,",",7,5,8,",",7,5,9,",",7,6,0,",",7,6,1,",",7,6,2,",",7,6,3,",",7,6,4,",",7,6,5,",",7,6,6,",",7,6,7
0.064360194,0.049968682,-0.3384062,0.18335588,0.99635917,0.2045488,0.3172506,-0.23852094,0.58462036,0.06664777,0.6449889,-0.13405412,-0.142781,0.3004881,-0.5813522,0.40949434,0.39579007,0.2542401,0.2925209,0.067155994,-0.37428927,-0.08484772,0.1068752,0.05827168,-0.14387335,-0.079305254,-0.99142265,0.6624694,0.0053911274,-0.6072672,-0.2442583,-0.19754751,0.37746778,-0.155806,-0.3452727,0.8394379,0.17071791,0.50095856,-0.23875688,0.20882356,0.83820647,-0.9984531,0.9040753,0.18328257,0.17122741,-0.20627992,-0.40269458,0.96283275,-0.3041783,-0.017858656,-0.26563033,0.5795244,-0.16362491,0.15653802,-0.18927419,0.8467846,0.9843753,0.9994195,-0.07073833,0.7623214,0.8185295,0.28748626,0.20620772,0.29846865,0.21620022,0.29856706,-0.4112768,0.78057665,0.046868064,-0.15986349,0.17560808,0.7023869,-0.271255,0.99819815,0.05670403,0.25845978,-0.59525466,0.96482414,0.33955163,0.36154136,0.15551488,-0.06012479,-0.10569615,-0.14608489,-0.04338293,0.99551785,0.2264195,-0.44913387,-0.9772388,0.17756791,-0.37754387,-0.30067465,0.05854947,0.35172194,-0.00072956074,0.32488537,-0.93139887,0.010039819,0.08518667,0.20867544,0.30869046,0.044626333,0.33008903,-0.13767327,-0.13104989,-0.9658507,-0.3273784,-0.072874166,0.8474162,0.891853,0.330687,0.66045576,-0.12381141,-0.29804823,-0.9606125,-0.063663885,0.9996589,-0.08710028,0.40089625,-0.21323445,-0.13148154,0.9996782,0.6713464,-0.33687624,-0.32909337,0.5403442,0.08456248,0.999345,0.20822272,-0.91997284,0.34274617,0.38888007,0.55366606,0.9374219,0.30284023,0.05297381,-0.8217659,-0.19269784,0.88097376,-0.18021399,-0.15945826,-0.45349613,-0.008260008,-0.09921542,0.5940905,-0.57688797,0.38954878,-0.052530643,0.6222813,-0.41912895,-0.24274415,-0.84437567,-0.106568046,-0.21827541,0.03338918,-0.44137958,-0.029511103,-0.9758414,-0.31726888,-0.35566732,0.0634433,0.32307142,-0.07925194,-0.25290644,0.08195048,-0.53877383,0.042264737,-0.24366009,-0.2541358,0.1800468,-0.27617717,-0.076723106,0.056499615,-0.018955376,0.40243313,0.04959674,0.3739915,0.3579898,-0.7374556,-0.3876388,-0.011666976,0.2673731,-0.3160663,0.7895748,-0.9992972,0.12621042,-0.027067374,-0.7702314,0.2148949,-0.005621622,0.2261608,-0.9987836,-0.99976563,-0.7520409,0.5572758,-0.08446694,-0.2461798,-0.27884084,-0.20917168,-0.2396322,0.11067163,0.58929074,0.91984904,0.14306718,0.29435968,0.03251774,0.4728948,-0.14682618,-0.41632196,0.024136223,-0.7221574,-0.9992911,-0.5691856,0.9988646,0.76233834,-0.25630668,0.1355589,0.09213224,0.30615303,-0.6993074,-0.052801047,-0.9656552,-0.20985338,-0.16859023,-0.4942612,0.5425975,0.31807324,0.2237551,-0.60389715,-0.93864316,0.0040664803,-0.1284,0.09324946,-0.9979491,0.01443333,0.21994944,0.99094087,-0.054459028,0.36707163,0.18688342,-0.08889471,-0.02010383,-0.7265634,-0.2217375,0.19008596,0.9976649,0.99846166,0.9939944,-0.10028562,-0.18757026,0.885512,-0.49819446,0.373522,-0.5771869,0.37210375,0.59549695,-0.08803641,0.029734207,0.097844794,0.563918,-0.9970877,-0.48079583,0.5014029,0.8552764,-0.060205847,-0.4070738,0.45482066,0.31116253,0.46959737,0.1046684,0.06349198,-0.99530274,-0.5536247,-0.27111724,-0.36107522,-0.041920867,-0.23809783,0.17969468,0.96289617,-0.15459634,0.37696442,-0.26337305,0.032930642,0.9559,0.07234637,-0.5178535,0.14401418,0.29968745,-0.99805593,0.09548229,0.6659419,0.99607074,0.99751216,-0.24698704,0.10719001,0.2944964,0.5069306,0.053077962,-0.22582741,-0.066106915,-0.18731093,-0.9131276,-0.30527258,0.31923887,0.99830514,0.31704792,-0.011662689,0.40313458,0.3211555,0.0415957,-0.44208634,0.9972164,0.22613066,-0.8008069,-0.10831792,0.33789703,-0.4062814,-0.49113178,-0.43838522,-0.1677997,0.24383198,-0.9429233,-0.6264558,0.7120856,0.47241658,0.2525157,0.18480769,-0.32918403,-0.1289678,-0.10070092,-0.14182578,0.94058937,-0.57078874,-0.4241875,0.2953747,-0.32225028,0.8832791,0.29229113,-0.28239793,0.06516841,0.313854,-0.9992335,-0.6243911,0.16432738,0.43002152,-0.9001047,-0.90861946,0.20482221,-0.31093353,-0.040211342,-0.23436604,-0.17573434,0.011902543,-0.2597517,-0.15283534,-0.27855575,-0.36872005,0.6109902,-0.14219368,0.17637086,0.77728707,0.36048782,0.14711578,0.06043942,-0.49077082,-0.17373879,-0.99314034,-0.47296888,0.53792423,0.25288257,-0.67554104,-0.2698219,-0.14589468,0.08728411,0.23818469,-0.36942115,-0.284173,-0.2920942,-0.101538286,0.20830949,-0.15510172,0.30004948,0.03230372,-0.44531548,0.83329153,0.09210332,0.894132,0.29219964,0.44534418,0.50102943,0.1691693,-0.18430343,0.8535021,-0.9995562,0.97238296,-0.2603983,-0.2838772,0.015472656,0.11955709,-0.38905475,0.67737395,-0.9721293,0.8578711,-0.126534,-0.1355426,0.11681509,0.9341722,0.4073202,-0.9825338,-0.1757701,0.5746954,0.26877135,0.9396342,0.13731612,-0.1254239,-0.9970191,-0.06366809,-0.2632887,-0.39228895,-0.102254145,-0.9981072,0.14351527,-0.5070849,0.94045466,0.08439685,-0.8840417,0.40363026,0.053215533,0.014793526,0.7991889,0.15798001,0.26610112,-0.48599696,0.950176,0.16526988,-0.20262006,-0.6707704,0.11427377,-0.2862477,-0.89045453,0.91031533,0.38306576,0.28865972,-0.67246175,-0.22536242,-0.2012454,0.9903706,0.29450524,0.7059446,-0.20207494,0.39011416,0.17820932,0.70014083,-0.0010788231,0.9972732,-0.2190708,-0.342193,0.35638437,-0.057959307,-0.5346079,-0.3957937,0.13974972,0.07315874,0.09658641,0.012691097,-0.107058875,-0.99903756,0.26584145,-0.5441763,0.1367148,0.97737014,0.4180225,-0.34254697,0.061426073,0.23752266,0.31049624,-0.15420279,0.0811131,-0.99400914,0.2976179,0.075192146,-0.16703244,0.35877594,0.5957043,-0.066281505,0.14723372,-0.0376614,0.46090618,0.10365128,0.07200774,-0.6291561,-0.37387195,-0.05127136,0.12395266,0.38585392,-0.951927,0.047455277,-0.03116141,0.37139907,0.23086058,0.0814929,0.25330025,-0.9936555,-0.26444846,0.46525905,0.83342785,-0.29933354,-0.22790852,0.4359967,0.126879,0.17586301,-0.17512043,0.106979005,-0.29574978,0.94538337,0.23279755,0.059558593,0.3967977,0.9964347,0.31520858,0.117569506,0.47848812,0.9195351,0.09743811,-0.99922276,-0.30337197,-0.63134265,0.5254674,-0.18548661,-0.1320029,0.025721287,0.18838648,0.4053231,-0.24401203,0.46307865,-0.39348575,-0.0007667018,-0.075220644,-0.40594828,-0.23833168,-0.3492761,0.24221368,-0.018170714,0.30790988,0.46607292,-0.43782955,0.2542128,0.8761521,0.48369914,0.44541937,-0.9965138,0.43129647,-0.4245049,0.42163217,0.09910458,0.38063326,0.1892545,-0.96753013,0.10938202,0.19354087,-0.061732255,-0.17798723,0.43264025,-0.024990287,0.003116009,0.995111,-0.44363806,0.8985549,-0.9443837,0.067047425,-0.7927041,0.48840928,-0.7245018,-0.89085114,0.9700059,0.021692028,-0.4855715,0.27157587,-0.22146928,0.4084758,-0.26765683,-0.31105196,0.2069448,0.15103884,0.75544506,0.06709697,0.6005958,0.8470255,-0.012388813,-0.0060227085,0.26581535,0.7467867,-0.043498028,0.49090955,0.18862121,-0.015215489,0.17993367,0.47052318,0.0929512,-0.13542947,-0.4771359,-0.47753984,-0.3694006,-0.26692364,0.054376073,-0.2532875,0.14352587,-0.59427434,-0.85699767,-0.036491025,-0.8934453,0.09228402,0.97092885,0.97889984,-0.8099803,0.9995242,0.14125142,-0.17744574,0.12122459,-0.10523493,-0.23211673,0.12497426,-0.4437838,-0.38306966,0.07929692,0.23659228,-0.19270077,-0.17024836,0.4323841,-0.35142544,-0.9888218,-0.39062664,0.15635008,-0.21545611,-0.3958698,-0.043095745,0.35959354,0.05372253,-0.66488874,0.42284214,0.13727455,0.026535945,-0.23168065,-0.4730756,0.5482385,0.7377065,0.10572372,-0.29358876,-0.14751965,0.38582242,-0.38766932,-0.015404536,0.911993,-0.9932731,0.16639169,0.11622524,-0.39421445,0.066397,-0.33493757,-0.0011855842,0.99565846,-0.24590617,-0.0109870965,0.18171357,-0.10748094,-0.07775518,-0.36573973,-0.26801816,0.86429113,-0.10209058,-0.08669565,-0.49131596,-0.08264906,-0.81317973,-0.08284292,-0.47961256,-0.29807672,0.19282816,-0.42222333,0.73848075,0.42737445,0.8662786,-0.355213,-0.40726152,-0.3596976,-0.24860986,-0.44692597,-0.2848858,-0.52510077,-0.790641,-0.05620791,-0.09349552,-0.3992111,-0.20024158,0.47077724,-0.12103991,0.21016195,0.18499856,0.21858005,0.2717337,-0.21649715,0.14518274,0.031407714,-0.40390697,0.9696932,0.30420193,0.008373609,0.93459696,0.8142124,0.33936632,0.010113364,-0.40299782,-0.04472076,0.27784747,0.3336859,0.2792534,0.759419,-0.26531112,0.9992945,0.15029004,-0.07570113,0.73623586,-0.9994201,0.16251361,-0.3806767,-0.40695018,-0.22436841,0.039539866,-0.02447459,-0.08556139,0.096148774,-0.2416385,0.67501307,0.33184996,-0.28457645,0.7819644,-0.47741377,-0.6978138,-0.35963055,0.12342409,0.14284748,-0.996208,0.3667625,0.061523773,0.40990698,-0.9994456,-0.7179737,-0.5403833,0.2071177,0.90291786,-0.93640196,0.13093808,0.29636234,0.968705,-0.24846222,-0.5291663,-0.40454173,-0.8322432,-0.018372826,0.2503674,-0.15143621,0.22840278,-0.12490696,-0.5217353,0.4130022,0.035865474,0.3490634,-0.09742113
