PaperId,cosine_max,cosine_avg
-0.4238742,0.93473303,0.93473303
-0.50213045,0.9482467,0.9482467
-0.4096297,0.8911702,0.8911702
0.84281707,0.9926561,0.9926561
-0.19683766,0.90765953,0.90765953
-1.1219734,0.97841054,0.97841054
-0.38926947,0.86521614,0.86521614
-0.44737202,0.8886167,0.8886167
-0.3176408,0.9980405,0.9980405
-0.08746562,0.85238713,0.85238713
-0.65058637,0.8627257,0.8627257
0.10644257,0.85238713,0.85238713
-0.44433066,0.91257054,0.91257054
-0.23503271,0.88028556,0.88028556
-0.6697283,0.84324807,0.84324807
-0.07743049,0.9191712,0.9191712
-0.48240885,0.86874044,0.86874044
-0.073849365,0.895947,0.895947
-1.0294741,0.9478578,0.9478578
-0.5717864,0.9445872,0.9445872
-0.031950843,0.8975333,0.8975333
-0.062794805,0.9071934,0.9071934
-0.45273766,0.9552984,0.9552984
-0.2828486,0.873418,0.873418
-0.287126,0.9104034,0.9104034
0.06112166,0.9178555,0.9178555
-1.3160086,0.88340557,0.88340557
-0.9711183,0.873418,0.873418
-0.056373972,0.88599414,0.88599414
-0.7105918,0.80975497,0.80975497
-0.51400566,0.9015795,0.9015795
-0.9849048,0.9389607,0.9389607
-0.9176155,0.95541495,0.95541495
-0.678281,0.96546304,0.96546304
0.27193525,0.83904076,0.83904076
-0.09236353,0.86242414,0.86242414
-0.38827282,0.81683946,0.81683946
-0.5620016,0.8480143,0.8480143
0.23611107,0.87912244,0.87912244
-0.5296885,0.8729243,0.8729243
-0.29245493,0.8691066,0.8691066
-0.28925776,0.9313333,0.9313333
-0.9255479,0.81261355,0.81261355
-0.46666345,0.88500154,0.88500154
-0.28345522,0.7664545,0.7664545
-0.32115275,0.87228966,0.87228966
-0.5155743,0.8732596,0.8732596
-0.05790645,0.9897575,0.9897575
-0.7290605,0.9169381,0.9169381
-0.8970596,0.9131603,0.9131603
-0.40200034,0.9197701,0.9197701
-0.5974622,0.92279536,0.92279536
-0.38154778,0.8497603,0.8497603
-0.3686843,0.8959619,0.8959619
-1.0326294,0.96996653,0.96996653
0.023087656,0.91442686,0.91442686
-0.3908818,0.91849566,0.91849566
-0.43992168,0.92644805,0.92644805
-0.6244178,0.91459185,0.91459185
-0.8435174,0.9267637,0.9267637
-0.10006847,0.8612907,0.8612907
0.12105267,0.9176948,0.9176948
-0.3770578,0.84914804,0.84914804
-0.55382854,0.8680899,0.8680899
-0.21263653,0.84141165,0.84141165
-0.88565665,0.8953014,0.8953014
-0.8751349,0.88939345,0.88939345
-0.68488663,0.83680737,0.83680737
0.5577592,0.82000494,0.82000494
-0.24600136,0.8727551,0.8727551
0.14630441,0.81861377,0.81861377
-0.091451645,0.8912054,0.8912054
-0.32956666,0.81861377,0.81861377
-0.1067307,0.9078315,0.9078315
-0.2885167,0.8733601,0.8733601
-0.21500315,0.92830616,0.92830616
-0.6946668,0.9071538,0.9071538
-0.8029123,0.96823573,0.96823573
0.2381069,0.93740535,0.93740535
-0.62714314,0.9091971,0.9091971
-0.5743476,0.89182484,0.89182484
-1.0996588,0.9249766,0.9249766
-0.0764981,0.98974836,0.98974836
-0.5402948,0.96654993,0.96654993
0.43410435,0.83680737,0.83680737
-1.098972,0.86178464,0.86178464
0.06947958,0.9500365,0.9500365
-0.5838409,0.84535885,0.84535885
-0.43138477,0.83902234,0.83902234
-0.22637467,0.878172,0.878172
-0.41293615,0.87708604,0.87708604
-0.07637264,0.83902234,0.83902234
-0.4317987,0.9016278,0.9016278
-0.23047672,0.93043464,0.93043464
-0.2511982,0.90783787,0.90783787
-0.6042301,0.9143157,0.9143157
-0.44804075,0.9437298,0.9437298
-0.5144204,0.9507294,0.9507294
-0.43209267,0.82441384,0.82441384
-1.3182324,0.83680737,0.83680737
-0.7759111,0.9630014,0.9630014
-0.5661073,0.900398,0.900398
-0.43808553,0.8690783,0.8690783
-0.17021546,0.9361627,0.9361627
-0.023452446,0.85637575,0.85637575
-0.5403908,0.8609101,0.8609101
-0.89529335,0.9341182,0.9341182
-0.107525304,0.88929564,0.88929564
-0.19590525,0.8609101,0.8609101
-0.10938181,0.84859776,0.84859776
-0.7022916,0.96677864,0.96677864
-0.3784673,0.8731736,0.8731736
-0.6782651,0.8639051,0.8639051
-0.0449111,0.85249466,0.85249466
-0.54322195,0.8505758,0.8505758
0.049884204,0.8239974,0.8239974
-0.10847089,0.8865266,0.8865266
-0.31208664,0.9168924,0.9168924
-0.83067757,0.90132284,0.90132284
-0.504666,0.9356166,0.9356166
-0.5674914,0.8614709,0.8614709
0.49879983,0.90030015,0.90030015
0.4052616,0.92352444,0.92352444
-0.5060485,0.91798186,0.91798186
-0.2694804,0.9213708,0.9213708
-0.26042986,0.9435532,0.9435532
-0.4870173,0.8715137,0.8715137
-0.3050065,0.86601484,0.86601484
-0.38711163,0.88842285,0.88842285
0.12319756,0.9016963,0.9016963
-0.42641124,0.9613148,0.9613148
-0.12781227,0.87433124,0.87433124
-0.2834923,0.8854811,0.8854811
0.5972924,0.8882098,0.8882098
-0.51897526,0.909968,0.909968
-0.67409754,0.98787236,0.98787236
-0.51996076,0.90103924,0.90103924
-0.39070243,0.75038385,0.75038385
-0.98985857,0.90488976,0.90488976
-0.29991314,0.9351548,0.9351548
-0.57443905,0.9925839,0.9925839
-0.9704802,0.8618417,0.8618417
-0.51605403,0.75038385,0.75038385
-0.22116329,0.75038385,0.75038385
-0.89625955,0.90229046,0.90229046
0.032288477,0.8048019,0.8048019
-0.76540613,0.8854811,0.8854811
-0.9361937,0.83254385,0.83254385
-0.09823965,0.8569222,0.8569222
-0.20482673,0.8713184,0.8713184
-0.47214678,0.7908417,0.7908417
0.16894987,0.86390984,0.86390984
-0.004568625,0.7908417,0.7908417
-0.97628486,0.8910025,0.8910025
0.68735224,0.8931134,0.8931134
-0.2098076,0.9079416,0.9079416
-0.591377,0.94742084,0.94742084
-0.22735192,0.95296264,0.95296264
-0.8160975,0.93106556,0.93106556
-0.5144432,0.914636,0.914636
-0.025391215,0.94220823,0.94220823
-0.7606452,0.84937054,0.84937054
-0.97628486,0.8931134,0.8931134
-0.5565415,0.8632513,0.8632513
-0.7662232,0.9172219,0.9172219
-0.42557946,0.99132884,0.99132884
0.24350332,0.7852062,0.7852062
-0.5012901,0.9088336,0.9088336
-1.136757,0.8920233,0.8920233
-0.036106687,0.7902804,0.7902804
-0.036106687,0.900594,0.900594
-0.036106687,0.8883636,0.8883636
-0.6876636,0.87966436,0.87966436
-0.4548596,0.9212405,0.9212405
-0.48033556,0.8953557,0.8953557
-0.53051066,0.8492339,0.8492339
-0.642153,0.8712065,0.8712065
0.10056186,0.8044875,0.8044875
-0.49325752,0.9649444,0.9649444
-0.52621233,0.87918586,0.87918586
-0.1167922,0.9119981,0.9119981
-0.57344306,0.8798418,0.8798418
-0.5999387,0.91068196,0.91068196
-0.5102833,0.87637293,0.87637293
-0.33503488,0.9174564,0.9174564
-0.33503488,0.8239755,0.8239755
-0.979357,0.8338793,0.8338793
-0.5043964,0.8595489,0.8595489
-0.008416571,0.94042623,0.94042623
0.65921426,0.79271924,0.79271924
0.4465791,0.9100796,0.9100796
0.15632552,0.94667363,0.94667363
0.15632552,0.93496335,0.93496335
-0.7240257,0.9553929,0.9553929
-0.1485241,0.8937512,0.8937512
-0.45846805,0.85885864,0.85885864
0.5932978,0.9226946,0.9226946
-0.5043964,0.9571048,0.9571048
-0.8617717,0.82998186,0.82998186
-0.036106687,0.9114938,0.9114938
-0.2863745,0.9740879,0.9740879
-0.8090912,0.8048572,0.8048572
-0.44972834,0.9012792,0.9012792
-0.6959529,0.9197865,0.9197865
-0.07017183,0.8635713,0.8635713
-0.06808687,0.8953624,0.8953624
0.13972911,0.9802199,0.9802199
-0.59451765,0.8313086,0.8313086
-0.14775814,0.853366,0.853366
-0.41394302,0.8799567,0.8799567
-0.32032174,0.99358886,0.99358886
0.13793845,0.93310493,0.93310493
-0.19983317,0.87507516,0.87507516
-0.7048276,0.8737643,0.8737643
-0.28819245,0.93835044,0.93835044
0.03484703,0.830841,0.830841
-0.54105026,0.830841,0.830841
-0.15920615,0.8751763,0.8751763
-0.050570957,0.93229645,0.93229645
-0.14664543,0.90129143,0.90129143
-0.47303158,0.8676678,0.8676678
-0.40279144,0.88011086,0.88011086
-1.077022,0.87270224,0.87270224
-0.8062181,0.9456669,0.9456669
-0.547696,0.9108161,0.9108161
-0.44804156,0.8888556,0.8888556
-0.64236516,0.7533804,0.7533804
-0.48014134,0.8652776,0.8652776
